PCAS,logKdoc,Category,CrippenLogP,SlogP_VSA1,ErGFP285_RDKit,FCFPs2048_1787_RDKit,RDKFP97_RDKit,RDKFP1999_RDKit,ExtFP215,SECFP1727_RDKit,ExtFP979,RDKFP870_RDKit,SECFP1805_RDKit,PharmFP16632_RDKit,SECFP617_RDKit,MATS2m,PatternFP730_RDKit,PatternFP654_RDKit,FuncFP3064_RDKit,SECFP1315_RDKit,RDKFP1925_RDKit,FuncFP2428_RDKit,GraphFP554,RDKFP834_RDKit,Mor29m_R,PatternFP1783_RDKit,RDKFP629_RDKit,ECFPs1024_998_RDKit,RDKFP2034_RDKit
p000165,4.892,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,5.104,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,4.934,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,5.134,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,4.964,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,5.004,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,4.886,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,4.462,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,4.903,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,5.029,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,4.748,2,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000166,6.57,1,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,0.063,0,0,0,0
p000166,6.08,1,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,0.063,0,0,0,0
p000166,6.83,1,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,0.063,0,0,0,0
p000166,6.99,1,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,0.063,0,0,0,0
p000166,6.29,1,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,0.063,0,0,0,0
p000167,7.2,1,8.55469,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.067573239,0,0,0,0,0,0,1,0,0.798,1,0,0,0
p000167,6.43,1,8.55469,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.067573239,0,0,0,0,0,0,1,0,0.798,1,0,0,0
p000167,7.24,1,8.55469,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.067573239,0,0,0,0,0,0,1,0,0.798,1,0,0,0
p000167,7.13,1,8.55469,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.067573239,0,0,0,0,0,0,1,0,0.798,1,0,0,0
p000167,6.77,1,8.55469,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.067573239,0,0,0,0,0,0,1,0,0.798,1,0,0,0
p000167,6.81,3,8.55469,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.067573239,0,0,0,0,0,0,1,0,0.798,1,0,0,0
p000168,3.75,3,4.0554,0,0,0,1,1,0,0,0,0,0,0,0,-0.04184272,0,0,0,0,0,1,1,0,0.186,0,0,0,0
p000168,4.91,3,4.0554,0,0,0,1,1,0,0,0,0,0,0,0,-0.04184272,0,0,0,0,0,1,1,0,0.186,0,0,0,0
p000168,5.02,3,4.0554,0,0,0,1,1,0,0,0,0,0,0,0,-0.04184272,0,0,0,0,0,1,1,0,0.186,0,0,0,0
p000169,6.64,3,7.3224,0,0,0,1,1,0,0,0,1,0,0,1,-0.028097341,1,0,0,0,0,0,1,0,0.002,0,0,1,1
p000169,6.6,3,7.3224,0,0,0,1,1,0,0,0,1,0,0,1,-0.028097341,1,0,0,0,0,0,1,0,0.002,0,0,1,1
p000170,4.29,3,3.56539,0,1,0,0,0,0,0,0,0,0,0,0,-0.204081633,0,0,0,0,0,0,1,0,0.119,0,0,0,0
p000171,4.56,3,4.40759,0,0,0,1,0,1,0,1,0,0,0,0,0.060603568,1,1,0,0,0,0,1,1,-0.815,1,0,0,0
p000171,4.96,3,4.40759,0,0,0,1,0,1,0,1,0,0,0,0,0.060603568,1,1,0,0,0,0,1,1,-0.815,1,0,0,0
p000172,5.17,3,5.60899,0,0,0,1,0,1,0,1,0,0,0,0,-0.006835871,1,0,0,0,0,0,1,0,-0.759,1,0,0,0
p000173,5.653,1,6.69607,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.120898741,1,1,0,0,0,0,1,0,0.003,1,0,0,0
p000173,6.121,1,6.69607,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.120898741,1,1,0,0,0,0,1,0,0.003,1,0,0,0
p000174,5.255,1,6.69607,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.120898741,1,1,0,0,0,0,1,0,-0.086,1,0,0,0
p000174,4.699,1,6.69607,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.120898741,1,1,0,0,0,0,1,0,-0.086,1,0,0,0
p000174,5.38,1,6.69607,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.120898741,1,1,0,0,0,0,1,0,-0.086,1,0,0,0
p000175,6.33,1,6.90588,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.038160011,1,1,0,0,0,0,1,0,0.311,1,0,0,0
p000175,6.314,1,6.90588,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.038160011,1,1,0,0,0,0,1,0,0.311,1,0,0,0
p000175,5.568,1,6.90588,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.038160011,1,1,0,0,0,0,1,0,0.311,1,0,0,0
p000175,5.079,1,6.90588,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.038160011,1,1,0,0,0,0,1,0,0.311,1,0,0,0
p000175,5.732,1,6.90588,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.038160011,1,1,0,0,0,0,1,0,0.311,1,0,0,0
p000176,5.12,1,6.26719,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.014959142,0,0,0,0,0,0,1,0,0.902,0,0,0,0
p000177,5.81,1,6.26719,4.736862954,0.3,0,0,0,0,1,0,0,0,0,0,-0.014959142,0,0,0,0,0,0,1,0,-0.271,0,0,0,0
p000177,5.68,1,6.26719,4.736862954,0.3,0,0,0,0,1,0,0,0,0,0,-0.014959142,0,0,0,0,0,0,1,0,-0.271,0,0,0,0
p000177,6.3,1,6.26719,4.736862954,0.3,0,0,0,0,1,0,0,0,0,0,-0.014959142,0,0,0,0,0,0,1,0,-0.271,0,0,0,0
p000177,6.81,1,6.26719,4.736862954,0.3,0,0,0,0,1,0,0,0,0,0,-0.014959142,0,0,0,0,0,0,1,0,-0.271,0,0,0,0
p000177,4.98,1,6.26719,4.736862954,0.3,0,0,0,0,1,0,0,0,0,0,-0.014959142,0,0,0,0,0,0,1,0,-0.271,0,0,0,0
p000178,5.14,3,5.12258,0,0.3,0,1,0,1,0,1,0,0,0,0,0.067430315,1,1,0,0,0,0,1,0,-0.825,1,0,0,0
p000179,4.57,3,4.40759,0,0,0,1,0,1,0,1,0,0,0,0,0.060603568,1,1,0,0,0,0,1,1,0.248,1,0,0,0
p000180,5.65,1,4.37889,0,0,0,1,0,1,0,1,0,0,0,0,0.000436,1,1,0,0,0,0,1,1,-0.904,1,0,0,0
p000181,6.31,1,7.02969,4.736862954,0.3,0,0,0,0,1,0,0,0,0,0,-0.029501929,0,0,0,0,0,0,1,0,0.506,0,0,0,0
p000181,6.05,1,7.02969,4.736862954,0.3,0,0,0,0,1,0,0,0,0,0,-0.029501929,0,0,0,0,0,0,1,0,0.506,0,0,0,0
p000181,6.64,1,7.02969,4.736862954,0.3,0,0,0,0,1,0,0,0,0,0,-0.029501929,0,0,0,0,0,0,1,0,0.506,0,0,0,0
p000181,6.78,1,7.02969,4.736862954,0.3,0,0,0,0,1,0,0,0,0,0,-0.029501929,0,0,0,0,0,0,1,0,0.506,0,0,0,0
p000182,7.1,1,8.55469,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.067573239,0,0,0,0,0,0,1,0,1.454,1,0,0,0
p000182,6.35,1,8.55469,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.067573239,0,0,0,0,0,0,1,0,1.454,1,0,0,0
p000182,7.2,1,8.55469,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.067573239,0,0,0,0,0,0,1,0,1.454,1,0,0,0
p000182,7.18,1,8.55469,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.067573239,0,0,0,0,0,0,1,0,1.454,1,0,0,0
p000182,6.91,1,8.55469,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.067573239,0,0,0,0,0,0,1,0,1.454,1,0,0,0
p000183,7.38,1,9.31719,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.091798775,1,1,0,0,0,0,1,0,1.033,1,0,0,0
p000183,6.6,1,9.31719,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.091798775,1,1,0,0,0,0,1,0,1.033,1,0,0,0
p000183,8.02,1,9.31719,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.091798775,1,1,0,0,0,0,1,0,1.033,1,0,0,0
p000183,7.36,1,9.31719,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.091798775,1,1,0,0,0,0,1,0,1.033,1,0,0,0
p000183,6.74,3,9.31719,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.091798775,1,1,0,0,0,0,1,0,1.033,1,0,0,0
p000184,4.62,1,5.50469,4.736862954,0.3,0,0,0,0,1,0,0,0,0,0,-0.003913809,0,0,0,0,0,0,1,0,-0.024,0,0,0,0
p000185,5.14,3,5.60899,0,0,0,1,0,1,0,1,0,0,0,0,-0.006835871,1,0,0,0,0,0,1,0,-0.689,1,0,0,0
p000186,5.22,3,6.4788,0,0.3,0,1,1,0,0,0,0,0,0,0,0.244987073,0,0,0,0,0,0,1,0,-0.174,1,0,0,0
p000187,4.53,3,3.59589,0,0,0,1,0,1,0,1,0,0,0,0,0.057335027,1,1,0,0,0,0,1,1,-0.719,1,0,0,0
p000188,4.36,3,4.04259,0,0,0,0,1,0,0,1,0,0,0,0,0.034615072,1,1,0,0,0,0,1,0,-0.205,1,0,0,0
p000189,3.22,3,3.6444,0,0,0,0,0,0,0,1,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0.654,0,0,0,0
p000190,3.29,3,3.6444,0,0,0,0,0,0,0,1,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0.954,0,0,0,0
p000191,3.26,3,3.6444,0,0,0,0,0,0,0,1,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0.362,0,0,0,0
